book,chapter,paragraph,scene,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,8,59,87,1,104,#Lugli,#Public,NA,NA,NA,en-en,TRUE,novel,323
1,8,60,87,1,105,#Mycroft,#reader,#reader,NA,NA,en-en,TRUE,novel,83
1,8,60,87,1,105,#Mycroft,#reader,#ThomasCarlyle,NA,NA,en-en,TRUE,novel,83
1,8,60,87,1,105,#Mycroft,#reader,#Jefferson,NA,NA,en-en,TRUE,novel,83
1,8,61,87,1,105,#Lugli,#Public,NA,NA,NA,en-en,TRUE,novel,4
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#Africa,en-en,TRUE,novel,165
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#Europe,en-en,TRUE,novel,165
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#Asia,en-en,TRUE,novel,165
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#Australia,en-en,TRUE,novel,165
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#NorthAmerica,en-en,TRUE,novel,165
1,8,61,87,2,105,#Lugli,#Public,NA,NA,#SouthAmerica,en-en,TRUE,novel,165
1,8,62,87,1,105,#Lugli,#Public,NA,#Hive-Cousins,NA,en-en,TRUE,novel,237
1,8,62,87,1,105,#Lugli,#Public,NA,#Olympians,NA,en-en,TRUE,novel,237
1,8,62,87,1,105,#Lugli,#Public,NA,#Hive-Gordians,NA,en-en,TRUE,novel,237
1,8,64,87,1,106,#Kosala,#Hive-Cousins,NA,NA,NA,en-en,TRUE,novel,1
1,8,67,87,1,107,#Isabel,#Public,#ThomasCarlyle,#Hive-Europe,NA,en-en,TRUE,novel,156
1,8,68,87,1,107,#Isabel,#Public,#JuanValentin,#Hive-Europe,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#JuanValentin,#Olympians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#JuanValentin,#Hive-Cousins,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#JuanValentin,#Hive-Gordians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#ThomasCarlyle,#Hive-Europe,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#ThomasCarlyle,#Olympians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#ThomasCarlyle,#Hive-Cousins,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#ThomasCarlyle,#Hive-Gordians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Kovacs,#Hive-Europe,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Kovacs,#Olympians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Kovacs,#Hive-Cousins,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Kovacs,#Hive-Gordians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Utarutu,#Hive-Europe,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Utarutu,#Olympians,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Utarutu,#Hive-Cousins,NA,en-en,TRUE,novel,155
1,8,68,87,1,107,#Isabel,#Public,#Utarutu,#Hive-Gordians,NA,en-en,TRUE,novel,155
1,8,69,87,1,108,#Isabel,#Public,#JuanValentin,#Hive-Europe,NA,en-en,TRUE,novel,159
1,8,69,87,1,108,#Isabel,#Public,#JuanValentin,#Strat-Spain,NA,en-en,TRUE,novel,159
1,8,69,87,1,108,#Isabel,#Public,#ThomasCarlyle,#Hive-Europe,NA,en-en,TRUE,novel,159
1,8,69,87,1,108,#Isabel,#Public,#ThomasCarlyle,#Strat-Spain,NA,en-en,TRUE,novel,159
1,8,71,88,1,108,#Unknown-Servicer,#Vivien,NA,NA,NA,en-en,TRUE,novel,2
1,8,73,88,1,109,#Unknown-Servicer,#Vivien,NA,NA,NA,en-en,TRUE,novel,6
1,8,74,89,1,109,#Kosala,#Vivien,NA,NA,NA,en-en,TRUE,novel,6
1,8,75,89,1,109,#Vivien,#Kosala,NA,NA,NA,en-en,TRUE,novel,3
1,8,75,89,2,109,#Vivien,#Kosala,NA,NA,NA,en-en,TRUE,novel,4
1,8,76,89,1,109,#Su-Hyeon,#Kosala,NA,NA,NA,en-en,TRUE,novel,2
1,8,77,89,1,109,#Kosala,#Vivien,NA,NA,NA,en-en,TRUE,novel,23
1,8,78,89,1,109,#Vivien,#Kosala,NA,NA,NA,en-en,TRUE,novel,4
1,8,78,89,2,109,#Vivien,#Kosala,NA,NA,NA,en-en,TRUE,novel,12
1,8,79,90,1,109,#Kosala,#Unknown-Servicer,NA,NA,NA,en-en,TRUE,novel,6
1,8,79,90,2,109,#Kosala,#Unknown-Servicer,NA,NA,NA,en-en,TRUE,novel,30
1,8,81,90,1,109,#Mycroft,#Kosala,#Kosala,NA,NA,en-en,TRUE,novel,5
1,8,81,90,2,109,#Mycroft,#Kosala,NA,NA,NA,en-en,TRUE,novel,8
1,8,82,90,1,109,#Kosala,#Unknown-Servicer,#Vivien,NA,NA,en-en,TRUE,novel,14
1,8,83,90,1,109,#Early9A,#Kosala,#Vivien,NA,NA,en-en,TRUE,novel,6
1,8,84,90,1,109,#Kosala,#Early9A,NA,NA,NA,en-en,TRUE,novel,16
1,8,86,90,1,110,#Kosala,#Vivien,#Vivien,#Alliance,NA,en-en,TRUE,novel,17
1,8,88,91,1,110,#Kosala,#Lugli,#Lugli,NA,NA,en-en,TRUE,novel,5
1,8,88,91,1,110,#Kosala,#Lugli,#Kirabo,NA,NA,en-en,TRUE,novel,5
1,8,88,91,1,110,#Kosala,#Kirabo,#Lugli,NA,NA,en-en,TRUE,novel,5
1,8,88,91,1,110,#Kosala,#Kirabo,#Kirabo,NA,NA,en-en,TRUE,novel,5
1,8,88,91,2,110,#Kosala,#Isabel,#Isabel,NA,NA,en-en,TRUE,novel,8
1,8,89,91,1,110,#Isabel,#Kosala,#Kosala,NA,NA,en-en,TRUE,novel,11
1,8,89,91,1,110,#Isabel,#Kosala,#Mycroft,NA,NA,en-en,TRUE,novel,11
1,8,89,91,2,110,#Isabel,#Mycroft,#Ganymede,NA,NA,sp-hu,TRUE,novel,9
1,8,90,91,1,110,#Mycroft,#Isabel,NA,NA,NA,sp-hu,TRUE,novel,5
1,8,91,91,1,110,#Isabel,#Mycroft,NA,NA,NA,sp-hu,TRUE,novel,5
1,8,92,91,1,110,#Mycroft,#Isabel,#Isabel,NA,NA,sp-hu,TRUE,novel,9
1,8,93,91,1,110,#Isabel,#Mycroft,NA,#SWBH,NA,sp-hu,TRUE,novel,13
1,8,93,91,2,110,#Isabel,#Mycroft,NA,NA,NA,sp-hu,TRUE,novel,9
1,8,94,91,1,110,#Mycroft,#Isabel,NA,NA,NA,sp-hu,TRUE,novel,4
1,8,94,91,2,110,#Mycroft,#Isabel,NA,NA,NA,sp-hu,TRUE,novel,9
1,8,95,91,1,110,#Isabel,#Mycroft,#Mycroft,NA,NA,sp-hu,TRUE,novel,4
1,8,96,91,1,110,#Mycroft,#Isabel,#Isabel,NA,NA,sp-hu,TRUE,novel,4
1,8,98,91,1,110,#Kosala,#Unknown-Servicer,NA,NA,NA,en-en,TRUE,novel,4
1,8,99,92,1,110,#Su-Hyeon,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,8,100,92,1,110,#Mycroft,#Su-Hyeon,NA,NA,NA,en-en,TRUE,novel,22
1,9,1,95,1,112,#Discard,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,4
1,9,2,95,1,112,#Thisbe,#Discard,NA,NA,NA,en-en,TRUE,novel,7
1,9,3,95,1,112,#Discard,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,25
1,9,4,95,1,112,#Thisbe,#Discard,NA,#SWB,NA,en-en,TRUE,novel,29
1,9,5,95,1,112,#Discard,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,4
1,9,6,95,1,112,#Thisbe,#Discard,NA,NA,NA,en-en,TRUE,novel,5
1,9,7,95,1,112,#Discard,#Thisbe,NA,NA,NA,en-en,TRUE,novel,5
1,9,8,95,1,112,#Thisbe,#Discard,NA,NA,NA,en-en,TRUE,novel,5
1,9,10,99,1,112,#Thisbe,#Lesley,#Lesley,NA,NA,en-en,TRUE,novel,2
1,9,10,99,2,112,#Thisbe,#Carlyle,#Carlyle,NA,NA,en-en,TRUE,novel,7
1,9,10,99,3,112,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,22
1,9,11,99,1,113,#Lesley,#Thisbe,#Holly,NA,NA,en-en,TRUE,novel,5
1,9,12,99,1,113,#Thisbe,#Lesley,#Discard,NA,NA,en-en,TRUE,novel,9
1,9,12,99,2,113,#Thisbe,#Lesley,NA,NA,NA,en-en,TRUE,novel,6
1,9,13,99,1,113,#Lesley,#Thisbe,#Kat,NA,NA,en-en,TRUE,novel,30
1,9,13,99,1,113,#Lesley,#Thisbe,#Robin,NA,NA,en-en,TRUE,novel,30
1,9,13,99,2,113,#Lesley,#Carlyle,NA,NA,NA,en-en,TRUE,novel,9
1,9,14,99,1,113,#Carlyle,#Lesley,NA,NA,NA,en-en,TRUE,novel,2
1,9,15,99,1,113,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,7
1,9,16,99,1,113,#Carlyle,#Thisbe,NA,NA,NA,en-en,TRUE,novel,9
1,9,17,99,1,113,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,4
1,9,18,99,1,113,#Carlyle,#Thisbe,NA,NA,NA,en-en,TRUE,novel,6
1,9,19,99,1,113,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,5
1,9,20,99,1,113,#Carlyle,#Thisbe,NA,NA,NA,en-en,TRUE,novel,2
1,9,22,102,1,113,#Carlyle,#Thisbe,NA,NA,NA,en-en,TRUE,novel,6
1,9,22,102,2,113,#Carlyle,#Thisbe,#Bridger,NA,NA,en-en,TRUE,novel,2
1,9,23,102,1,113,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,1
1,9,25,103,1,113,#Major,#Carlyle,#Carlyle,NA,NA,en-en,TRUE,novel,10
1,9,25,103,1,113,#Major,#Carlyle,#Thisbe,NA,NA,en-en,TRUE,novel,10
1,9,25,103,1,113,#Major,#Thisbe,#Carlyle,NA,NA,en-en,TRUE,novel,10
1,9,25,103,1,113,#Major,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,10
1,9,26,103,1,114,#Thisbe,#Major,#Major,NA,NA,en-en,TRUE,novel,8
1,9,27,103,1,114,#Unknown-Soldier,#Thisbe,NA,NA,NA,en-en,TRUE,novel,2
1,9,28,103,1,114,#Unknown-Soldier,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,4
1,9,29,103,1,114,#Unknown-Soldier,#Thisbe,NA,NA,NA,en-en,TRUE,novel,3
1,9,31,103,1,114,#Unknown-Soldier,#Thisbe,NA,NA,NA,en-en,TRUE,novel,5
1,9,32,103,1,114,#Unknown-Soldier,#Thisbe,#Thisbe,NA,NA,en-en,TRUE,novel,6
1,9,34,103,1,114,#Aimer,#Carlyle,NA,NA,NA,en-en,TRUE,novel,40
1,9,35,103,1,114,#Carlyle,#Aimer,#Bridger,NA,NA,en-en,TRUE,novel,6
1,9,36,103,1,114,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,7
1,9,38,103,1,114,#Carlyle,#Major,NA,NA,NA,en-en,TRUE,novel,2
1,9,38,103,2,114,#Carlyle,#Major,#Pointer,NA,NA,en-en,TRUE,novel,14
1,9,39,103,1,114,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,6
1,9,40,103,1,114,#Carlyle,#Major,NA,NA,NA,en-en,TRUE,novel,5
1,9,41,103,1,114,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,2
1,9,42,103,1,115,#Carlyle,#Major,#Bridger,#AnimatedToys,NA,en-en,TRUE,novel,36
1,9,42,103,1,115,#Carlyle,#Major,#Emma,#AnimatedToys,NA,en-en,TRUE,novel,36
1,9,43,103,1,115,#Major,#Carlyle,#Bridger,NA,NA,en-en,TRUE,novel,77
1,9,44,103,1,115,#Carlyle,#Major,NA,NA,NA,en-en,TRUE,novel,4
1,9,45,103,1,115,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,3
1,9,45,103,2,115,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,7
1,9,47,103,1,115,#Major,#Carlyle,NA,NA,NA,en-en,TRUE,novel,5
1,9,47,103,2,115,#Major,#Carlyle,#Bridger,NA,NA,en-en,TRUE,novel,35
1,9,47,103,3,115,#Major,#Bridger,#Bridger,NA,NA,en-en,TRUE,novel,4
1,9,49,103,1,115,#Carlyle,#Major,NA,#Trackers,NA,en-en,TRUE,novel,4
1,9,50,103,1,115,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,1
1,9,50,103,2,115,#Thisbe,#Carlyle,NA,NA,NA,en-en,TRUE,novel,22
1,9,50,104,3,116,#Thisbe,#Bridger,#Bridger,NA,NA,en-en,TRUE,novel,3
1,9,50,104,4,116,#Thisbe,#Bridger,NA,NA,NA,en-en,TRUE,novel,5
1,9,51,104,1,116,#reader,#Mycroft,#Mycroft,NA,NA,en-ar,FALSE,novel,44
1,9,51,104,1,116,#reader,#Mycroft,#Thisbe,NA,NA,en-ar,FALSE,novel,44
1,9,52,104,1,116,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,7
1,9,53,104,1,116,#Bridger,#Thisbe,NA,NA,NA,en-en,TRUE,novel,4
1,9,54,104,1,116,#Thisbe,#Bridger,NA,NA,NA,en-en,TRUE,novel,5
1,9,55,104,1,116,#Bridger,#Thisbe,NA,NA,NA,en-en,TRUE,novel,4
1,9,56,104,1,116,#Thisbe,#Bridger,NA,NA,NA,en-en,TRUE,novel,9
1,9,58,104,1,116,#Carlyle,#Bridger,#Bridger,NA,NA,en-en,TRUE,novel,10
1,9,59,104,1,116,#Bridger,#Carlyle,#Pointer,NA,NA,en-en,TRUE,novel,11
1,9,60,104,1,116,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,2
1,9,61,104,1,116,#Bridger,#Carlyle,#Thisbe,NA,NA,en-en,TRUE,novel,18
1,9,61,104,1,116,#Bridger,#Carlyle,#Major,NA,NA,en-en,TRUE,novel,18
1,9,62,104,1,116,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,7
1,9,63,104,1,116,#Bridger,#Carlyle,#Thisbe,NA,NA,en-en,TRUE,novel,11
1,9,63,104,1,116,#Bridger,#Carlyle,#Mycroft,NA,NA,en-en,TRUE,novel,11
1,9,64,104,1,116,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,13
1,9,65,104,1,116,#Bridger,#Carlyle,#Aimer,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Crawler,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Nogun,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Medic,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Nostand,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#StanderY,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#StanderG,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Looker,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Croucher,NA,NA,en-en,TRUE,novel,29
1,9,65,104,1,116,#Bridger,#Carlyle,#Mommadoll,NA,NA,en-en,TRUE,novel,29
1,9,66,104,1,116,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,4
1,9,67,104,1,116,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,5
1,9,68,104,1,116,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,29
1,9,69,104,1,116,#Mycroft,#reader,#reader,NA,NA,en-en,TRUE,novel,110
1,9,69,104,1,116,#Mycroft,#reader,#Carlyle,NA,NA,en-en,TRUE,novel,110
1,9,70,104,1,117,#Bridger,#Carlyle,#Croucher,#Hive-Cousins,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Croucher,#ToySoldiers,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Mycroft,#Hive-Cousins,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Mycroft,#ToySoldiers,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Thisbe,#Hive-Cousins,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Thisbe,#ToySoldiers,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Boo,#Hive-Cousins,NA,en-en,TRUE,novel,63
1,9,70,104,1,117,#Bridger,#Carlyle,#Boo,#ToySoldiers,NA,en-en,TRUE,novel,63
1,9,71,104,1,117,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,3
1,9,72,104,1,117,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,2
1,9,73,104,1,117,#Carlyle,#Bridger,#Mycroft,NA,NA,en-en,TRUE,novel,26
1,9,73,104,1,117,#Carlyle,#Bridger,#Thisbe,NA,NA,en-en,TRUE,novel,26
1,9,75,104,1,117,#Nogun,#Bridger,#Bridger,NA,NA,en-en,TRUE,novel,9
1,9,76,104,1,117,#Bridger,#Nogun,NA,NA,NA,en-en,TRUE,novel,1
1,9,77,104,1,117,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,3
1,9,77,104,2,117,#Bridger,#Carlyle,#Pointer,NA,NA,en-en,TRUE,novel,90
1,9,78,104,1,117,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,9
1,9,79,104,1,117,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,15
1,9,80,104,1,117,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,5
1,9,80,104,2,117,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,35
1,9,81,104,1,117,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,2
1,9,82,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,25
1,9,83,104,1,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,3
1,9,83,104,2,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,5
1,9,85,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,13
1,9,86,104,1,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,9
1,9,87,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,22
1,9,88,104,1,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,7
1,9,89,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,16
1,9,89,104,2,118,#Carlyle,#Bridger,#Pointer,NA,NA,en-en,TRUE,novel,62
1,9,90,104,1,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,4
1,9,91,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,29
1,9,92,104,1,118,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,6
1,9,93,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,25
1,9,94,104,1,118,#Bridger,#Carlyle,NA,NA,#Heaven,en-en,TRUE,novel,16
1,9,94,104,1,118,#Bridger,#Carlyle,NA,NA,#Hades,en-en,TRUE,novel,16
1,9,95,104,1,118,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,2
1,9,95,104,2,118,#Carlyle,#Bridger,#Pointer,NA,NA,en-en,TRUE,novel,107
1,9,96,104,1,119,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,4
1,9,97,104,1,119,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,66
1,9,97,104,2,119,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,17
1,9,98,104,1,119,#Bridger,#Carlyle,#Pointer,NA,NA,en-en,TRUE,script,25
1,9,99,104,1,119,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,32
1,9,100,104,1,119,#Bridger,#Carlyle,NA,NA,#Hell,en-en,TRUE,script,5
1,9,101,104,1,119,#Carlyle,#Bridger,NA,NA,#Hell,en-en,TRUE,script,58
1,9,102,104,1,119,#Bridger,#Carlyle,#Pointer,NA,NA,en-en,TRUE,novel,36
1,9,103,104,1,119,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,37
1,9,103,104,2,119,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,22
1,9,104,104,1,119,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,19
1,9,105,104,1,119,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,novel,10
1,9,106,104,1,119,#Bridger,#Carlyle,#Croucher,NA,NA,en-en,TRUE,novel,11
1,9,106,104,1,119,#Bridger,#Carlyle,#Crawler,NA,NA,en-en,TRUE,novel,11
1,9,107,104,1,120,#Carlyle,#Bridger,NA,#Strat-Greece,NA,en-en,TRUE,script,17
1,9,108,104,1,120,#Bridger,#Carlyle,NA,#Epicureans,NA,en-en,TRUE,script,5
1,9,109,104,1,120,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,8
1,9,109,104,2,120,#Carlyle,#Bridger,NA,#Neo-Epicureans,NA,en-en,TRUE,script,61
1,9,109,104,2,120,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,script,61
1,9,110,104,1,120,#Bridger,#Carlyle,NA,#Neo-Platonists,NA,en-en,TRUE,script,5
1,9,110,104,1,120,#Bridger,#Carlyle,NA,#Platonists,NA,en-en,TRUE,script,5
1,9,111,104,1,120,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,6
1,9,112,104,1,120,#Bridger,#Carlyle,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,9,113,104,1,120,#Carlyle,#Bridger,#Mycroft,NA,NA,en-en,TRUE,script,8
1,9,114,104,1,120,#Bridger,#Carlyle,#Mycroft,NA,NA,en-en,TRUE,script,3
1,9,115,104,1,120,#Carlyle,#Bridger,#Mycroft,#Epicureans,NA,en-en,TRUE,script,12
1,9,116,104,1,120,#Bridger,#Carlyle,NA,#Epicureans,NA,en-en,TRUE,script,9
1,9,117,104,1,120,#Carlyle,#Bridger,#Epicurus,#Epicureans,NA,en-en,TRUE,script,81
1,9,118,104,1,120,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,2
1,9,119,104,1,120,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,49
1,9,120,104,1,120,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,6
1,9,120,104,2,120,#Bridger,#Carlyle,NA,#JuniorScientists,NA,en-en,TRUE,script,19
1,9,120,104,3,120,#Bridger,#Thisbe,#Cato,NA,NA,en-en,TRUE,script,5
1,9,121,104,1,120,#Thisbe,#Bridger,#Cato,NA,NA,en-en,TRUE,novel,43
1,9,122,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,9
1,9,123,104,1,121,#Carlyle,#Bridger,NA,#JuniorScientists,NA,en-en,TRUE,novel,4
1,9,124,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,19
1,9,125,104,1,121,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,1
1,9,125,104,2,121,#Carlyle,#Bridger,#Cato,NA,NA,en-en,TRUE,novel,10
1,9,126,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,1
1,9,127,104,1,121,#Carlyle,#Bridger,NA,#Neo-Epicureans,NA,en-en,TRUE,novel,15
1,9,128,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,1
1,9,129,104,1,121,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,novel,20
1,9,130,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,8
1,9,131,104,1,121,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,4
1,9,132,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,9
1,9,133,104,1,121,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,novel,2
1,9,134,104,1,121,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,2
1,9,135,104,1,121,#Carlyle,#Bridger,#Cullen,#Neo-Epicureans,NA,en-en,TRUE,novel,106
1,9,135,104,1,121,#Carlyle,#Bridger,#Cullen,#Epicureans,NA,en-en,TRUE,novel,106
1,9,135,104,1,121,#Carlyle,#Bridger,#Cullen,#Brillists,NA,en-en,TRUE,novel,106
1,9,137,104,1,121,#Bridger,#Carlyle,NA,#Epicureans,NA,en-en,TRUE,novel,7
1,9,138,104,1,121,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,script,11
1,9,139,104,1,122,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,2
1,9,140,104,1,122,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,23
1,9,141,104,1,122,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,5
1,9,142,104,1,122,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,7
1,9,143,104,1,122,#Bridger,#Carlyle,#Pointer,NA,NA,en-en,TRUE,script,45
1,9,144,104,1,122,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,16
1,9,145,104,1,122,#Bridger,#Carlyle,NA,#Epicureans,NA,en-en,TRUE,script,40
1,9,146,104,1,122,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,48
1,9,147,104,1,122,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,4
1,9,148,104,1,122,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,script,57
1,9,149,104,1,122,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,9
1,9,150,104,1,122,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,18
1,9,151,104,1,122,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,1
1,9,152,104,1,122,#Carlyle,#Bridger,NA,#Strat-Greece,NA,en-en,TRUE,script,65
1,9,152,104,2,122,#Carlyle,#Bridger,NA,#Strat-Greece,NA,en-en,TRUE,script,114
1,9,153,104,1,123,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,novel,8
1,9,154,104,1,123,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,26
1,9,155,104,1,123,#Bridger,#Carlyle,NA,NA,NA,en-en,TRUE,script,8
1,9,156,104,1,123,#Carlyle,#Bridger,NA,#Epicureans,NA,en-en,TRUE,script,54
1,9,157,104,1,123,#Bridger,#Carlyle,#Major,#ToySoldiers,NA,en-en,TRUE,novel,23
1,9,157,104,1,123,#Bridger,#Carlyle,#Mycroft,#ToySoldiers,NA,en-en,TRUE,novel,23
1,9,158,104,1,123,#Carlyle,#Bridger,NA,NA,NA,en-en,TRUE,script,12
